,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
21,Blibli_Indonesia_Open,2018-07-06,Indonesia,WD,4,0,35,China,Korea,"Chen Qing Chen, Jia Yi Fan",1.0,"Lee So Hee, Shin Seung Chan",6.0,21,14,21.0,14.0,,,42,28,2,0,7,0,5,5,4,1,0,6,21850,9,21110
22,Victor_China_Open,2018-09-20,China,WD,4,0,31,Japan,China,"Yuki Fukushima, Sayaka Hirota",1.0,"Dong Wen Jing, Feng Xue Ying",,21,7,21.0,12.0,,,42,19,2,0,4,0,7,2,2,0,0,2,54320,37,16110
23,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,6,0,62,China,Korea,"Chen Qing Chen, Jia Yi Fan",1.0,"Chang Ye Na, Jung Kyung Eun",,13,21,21.0,17.0,21.0,17.0,55,55,2,1,2,2,6,4,5,0,0,6,21850,40,8640
24,Yonex_All_England_Open,2018-03-16,England,WD,4,0,50,Japan,Japan,"Mayu Matsumoto, Wakana Nagahara",,"Misaki Matsutomo, Ayaka Takahashi",2.0,21,17,25.0,23.0,,,46,40,2,0,5,3,5,4,3,4,1,65,2750,8,14240
25,Yonex_All_England_Open,2018-03-15,England,WD,4,0,41,Japan,Indonesia,"Shiho Tanaka, Koharu Yonemoto",5.0,"Anggia Shitta Awanda, Ni Ketut Mahadewi Istarani",,21,18,21.0,15.0,,,42,33,2,0,5,0,7,4,0,1,1,65,2750,6,14520
26,Yonex_All_England_Open,2018-03-15,England,WD,4,0,36,Japan,Korea,"Yuki Fukushima, Sayaka Hirota",4.0,"Kim So Yeong, Kong Hee Yong",,21,13,21.0,13.0,,,42,26,2,0,3,0,7,5,4,2,0,9,13420,65,2750
27,Victor_China_Open,2018-09-20,China,WD,4,0,46,Denmark,China,"Maiken Fruergaard, Sara Thygesen",,"Du Yue, Li Yin Hui",,21,18,21.0,19.0,,,42,37,2,0,4,0,4,3,0,3,1,14,32680,10,39690
28,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,6,0,52,Korea,Bulgaria,"Lee So Hee, Shin Seung Chan",6.0,"Gabriela Stoeva, Stefani Stoeva",,21,15,10.0,21.0,22.0,20.0,53,56,2,1,6,1,4,5,7,2,1,9,21110,7,21150
29,Victor_China_Open,2018-09-22,China,WD,4,0,33,Japan,Bulgaria,"Mayu Matsumoto, Wakana Nagahara",8.0,"Gabriela Stoeva, Stefani Stoeva",,21,16,21.0,12.0,,,42,28,2,0,4,0,4,2,7,0,0,6,45490,12,33800
30,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,40,Japan,Indonesia,"Yuki Fukushima, Sayaka Hirota",2.0,"Della Destiara Haris, Rizki Amelia Pradipta",,21,16,21.0,18.0,,,42,34,2,0,8,0,5,5,3,0,1,4,23620,3,25330
31,Victor_China_Open,2018-09-20,China,WD,6,0,68,Japan,China,"Shiho Tanaka, Koharu Yonemoto",5.0,"Cao Tong Wei, Zheng Yu",,22,20,15.0,21.0,21.0,14.0,58,55,2,1,5,2,9,5,1,0,0,19,27690,27,22040
32,Victor_China_Open,2018-09-20,China,WD,4,0,51,Indonesia,Korea,"Greysia Polii, Apriyani Rahayu",4.0,"Chang Ye Na, Jung Kyung Eun",,24,22,21.0,18.0,,,45,40,2,0,5,0,4,4,1,0,0,7,43500,30,20280
33,Victor_China_Open,2018-09-19,China,WD,4,0,22,China,Usa,"Chen Qing Chen, Jia Yi Fan",3.0,"Emily Kan, Isabel Zhong",,21,11,21.0,13.0,,,42,24,2,0,2,0,7,3,0,0,0,6,39600,70,7380
34,Victor_China_Open,2018-09-22,China,WD,6,0,77,Japan,Indonesia,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Greysia Polii, Apriyani Rahayu",4.0,21,17,12.0,21.0,21.0,16.0,54,54,2,1,2,1,6,6,9,2,0,4,50700,7,43500
35,Victor_China_Open,2018-09-21,China,WD,4,0,44,Indonesia,Japan,"Greysia Polii, Apriyani Rahayu",4.0,"Shiho Tanaka, Koharu Yonemoto",5.0,21,19,21.0,16.0,,,42,35,2,0,3,0,6,5,2,1,0,7,43500,19,27690
36,Yonex_All_England_Open,2018-03-15,England,WD,4,0,43,China,Denmark,"Chen Qing Chen, Jia Yi Fan",1.0,"Maiken Fruergaard, Sara Thygesen",,26,24,21.0,11.0,,,47,35,2,0,4,4,5,4,8,0,0,5,15250,10,11340
37,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,6,0,41,Chinesetaipei,Denmark,"Hsu Ya Ching, Wu Ti Jung",,"Kamilla Rytter Juhl, Christinna Pedersen",3.0,17,21,21.0,5.0,21.0,9.0,59,35,2,1,2,3,8,4,0,2,1,29,10490,1,34040
38,Victor_China_Open,2018-09-19,China,WD,4,0,26,Bulgaria,Thailand,"Gabriela Stoeva, Stefani Stoeva",,"Thanapim Kaweenuntavong, Peeraya Khantaruangsakul",,21,15,21.0,7.0,,,42,22,2,0,3,0,8,4,0,0,0,16,27750,,
39,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,6,0,68,Japan,Japan,"Mayu Matsumoto, Wakana Nagahara",,"Naoko Fukuman, Kurumi Yonao",,26,24,19.0,21.0,25.0,23.0,70,68,2,1,5,10,4,4,0,0,1,26,11150,24,11750
40,Victor_China_Open,2018-09-18,China,WD,4,0,21,Japan,Russia,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Ekaterina Malkova, Alina Davletova",,21,9,21.0,9.0,,,42,18,2,0,3,0,7,3,2,0,0,3,48040,74,6540
41,Victor_China_Open,2018-09-23,China,WD,4,0,34,Japan,Japan,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Mayu Matsumoto, Wakana Nagahara",8.0,21,16,21.0,12.0,,,42,28,2,0,4,0,5,3,3,4,0,4,50700,6,45490
42,Blibli_Indonesia_Open,2018-07-05,Indonesia,WD,6,0,56,Japan,Indonesia,"Misaki Matsutomo, Ayaka Takahashi",5.0,"Agatha Imanuela, Siti Fadia Silva Ramadhanti",,17,21,21.0,12.0,21.0,11.0,59,44,2,1,6,2,10,5,1,0,0,11,20840,34,9560
43,Yonex_All_England_Open,2018-03-14,England,WD,6,0,67,Denmark,Australia,"Kamilla Rytter Juhl, Christinna Pedersen",3.0,"Setyana Mapasa, Gronya Somerville",,21,18,18.0,21.0,21.0,18.0,60,57,2,1,5,3,4,4,1,1,0,1,22040,31,6070
44,Victor_China_Open,2018-09-21,China,WD,6,0,63,Japan,Denmark,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Maiken Fruergaard, Sara Thygesen",,16,21,21.0,14.0,21.0,15.0,58,50,2,1,5,4,6,4,0,1,0,4,50700,14,32680
45,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,39,Indonesia,Denmark,"Greysia Polii, Apriyani Rahayu",7.0,"Maiken Fruergaard, Sara Thygesen",,21,14,21.0,13.0,,,42,27,2,0,3,0,4,3,8,0,0,12,20000,16,16140
46,Victor_China_Open,2018-09-19,China,WD,4,0,34,China,Germany,"Dong Wen Jing, Feng Xue Ying",,"Linda Efler, Isabel Lohau",,21,15,21.0,16.0,,,42,31,2,0,3,0,4,3,1,0,0,34,16110,84,5780
47,Victor_China_Open,2018-09-18,China,WD,4,0,27,China,England,"Du Yue, Li Yin Hui",,"Chloe Birch, Lauren Smith",,21,7,21.0,14.0,,,42,21,2,0,4,0,8,2,1,0,0,11,31990,44,13730
48,Blibli_Indonesia_Open,2018-07-05,Indonesia,WD,4,0,43,China,Japan,"Huang Dong Ping, Li Wen Mei",,"Shiho Tanaka, Koharu Yonemoto",4.0,21,16,21.0,18.0,,,42,34,2,0,4,0,4,4,1,0,0,23,11940,26,11150
49,Victor_China_Open,2018-09-21,China,WD,6,0,59,Japan,Japan,"Mayu Matsumoto, Wakana Nagahara",8.0,"Yuki Fukushima, Sayaka Hirota",1.0,20,22,21.0,16.0,21.0,15.0,62,53,2,1,9,1,5,7,7,7,1,6,45490,2,54320
50,Victor_China_Open,2018-09-21,China,WD,6,0,65,Bulgaria,China,"Gabriela Stoeva, Stefani Stoeva",,"Chen Qing Chen, Jia Yi Fan",3.0,21,19,16.0,21.0,21.0,19.0,58,59,2,1,6,1,7,5,0,10,1,12,33800,5,48950
51,Blibli_Indonesia_Open,2018-07-05,Indonesia,WD,6,0,73,Chinesetaipei,China,"Hsu Ya Ching, Wu Ti Jung",,"Du Yue, Li Yin Hui",,24,22,19.0,21.0,21.0,17.0,64,60,2,1,5,4,7,5,0,1,1,29,10490,8,21140
52,Yonex_All_England_Open,2018-03-14,England,WD,4,0,44,Denmark,Chinesetaipei,"Maiken Fruergaard, Sara Thygesen",,"Chiang Kai Hsin, Hung Shih Han",,21,13,22.0,20.0,,,43,33,2,0,3,2,6,7,0,0,0,16,7490,22,7200
53,Blibli_Indonesia_Open,2018-07-05,Indonesia,WD,4,0,37,Indonesia,Indonesia,"Greysia Polii, Apriyani Rahayu",7.0,"Anggia Shitta Awanda, Ni Ketut Mahadewi Istarani",,21,18,21.0,19.0,,,42,37,2,0,3,0,3,4,0,0,0,12,20000,13,19320
54,Victor_China_Open,2018-09-19,China,WD,6,0,66,Japan,Indonesia,"Yuki Fukushima, Sayaka Hirota",1.0,"Anggia Shitta Awanda, Ni Ketut Mahadewi Istarani",,21,16,14.0,21.0,26.0,24.0,61,61,2,1,4,6,6,7,4,2,0,4,43320,22,24120
55,Victor_China_Open,2018-09-18,China,WD,4,0,37,Indonesia,Malaysia,"Della Destiara Haris, Rizki Amelia Pradipta",,"Chow Mei Kuan, Lee Meng Yean",,21,16,21.0,17.0,,,42,33,2,0,2,0,7,5,1,1,0,8,38250,25,22310
56,Blibli_Indonesia_Open,2018-07-05,Indonesia,WD,4,0,45,China,Malaysia,"Chen Qing Chen, Jia Yi Fan",1.0,"Chow Mei Kuan, Lee Meng Yean",,22,20,21.0,18.0,,,43,38,2,0,3,4,6,3,5,0,0,6,21850,30,10170
57,Victor_China_Open,2018-09-18,China,WD,4,0,28,China,China,"Cao Tong Wei, Zheng Yu",,"Huang Dong Ping, Li Wen Mei",,21,15,21.0,15.0,,,42,30,2,0,3,0,5,4,0,0,1,27,22040,21,24590
58,Yonex_All_England_Open,2018-03-15,England,WD,6,0,72,Thailand,Thailand,"Jongkolphan Kititharakul, Rawinda Prajongjai",8.0,"Chayanit Chaladchalam, Phataimas Muenwong",,16,21,21.0,17.0,21.0,17.0,58,55,2,1,7,2,5,4,1,1,0,1,23690,16,9120
59,Victor_China_Open,2018-09-20,China,WD,4,0,34,Japan,Korea,"Mayu Matsumoto, Wakana Nagahara",8.0,"Kim So Yeong, Kong Hee Yong",,21,14,21.0,19.0,,,42,33,2,0,3,0,7,4,4,8,0,6,45490,52,10210
60,Victor_China_Open,2018-09-19,China,WD,4,0,26,Japan,Chinesetaipei,"Mayu Matsumoto, Wakana Nagahara",8.0,"Hsu Ya Ching, Wu Ti Jung",,21,14,21.0,11.0,,,42,25,2,0,5,0,7,3,2,0,0,7,39440,23,23350
61,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,32,Indonesia,India,"Agatha Imanuela, Siti Fadia Silva Ramadhanti",,"Jakkampudi Meghana, S Ram Poorvisha",,21,11,21.0,18.0,,,42,29,2,0,3,0,8,4,0,0,1,34,9560,19,13540
62,Yonex_All_England_Open,2018-03-15,England,WD,6,0,70,Korea,Korea,"Lee So Hee, Shin Seung Chan",7.0,"Chae Yu Jung, Jung Kyung Eun",,21,18,23.0,25.0,21.0,11.0,65,54,2,1,4,5,5,7,0,0,0,7,14510,12,10080
63,Yonex_All_England_Open,2018-03-14,England,WD,6,0,62,Indonesia,Korea,"Della Destiara Haris, Rizki Amelia Pradipta",,"Chang Ye Na, Kim Hyerin",,22,20,18.0,21.0,21.0,17.0,61,58,2,1,2,3,5,6,0,0,0,5,13930,10,8640
64,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,6,0,69,Japan,Thailand,"Shiho Tanaka, Koharu Yonemoto",4.0,"Chayanit Chaladchalam, Phataimas Muenwong",,21,10,22.0,24.0,21.0,15.0,64,49,2,1,5,3,5,4,2,0,1,26,11150,15,17770
65,Blibli_Indonesia_Open,2018-07-05,Indonesia,WD,4,0,36,Japan,Thailand,"Mayu Matsumoto, Wakana Nagahara",,"Jongkolphan Kititharakul, Rawinda Prajongjai",8.0,21,14,21.0,18.0,,,42,32,2,0,2,0,4,4,9,1,1,26,11150,2,30290
66,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,4,0,16,Thailand,Usa,"Jongkolphan Kititharakul, Rawinda Prajongjai",8.0,"Ariel Lee, Sydney Lee",,21,1,21.0,5.0,,,42,6,2,0,3,0,16,1,1,0,0,2,30290,48,7780
67,Yonex_All_England_Open,2019-03-06,England,WD,4,0,42,Bulgaria,China,"Gabriela Stoeva, Stefani Stoeva",8.0,"Du Yue, Li Yin Hui",,21,14,21.0,13.0,,,42,27,2,0,3,0,6,5,1,2,0,7,14570,10,12040
68,Yonex_All_England_Open,2018-03-15,England,WD,4,0,29,Japan,Bulgaria,"Mayu Matsumoto, Wakana Nagahara",,"Gabriela Stoeva, Stefani Stoeva",,21,10,21.0,12.0,,,42,22,2,0,2,0,4,2,7,0,1,65,2750,11,10850
69,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,35,China,Netherlands,"Huang Dong Ping, Li Wen Mei",,"Selena Piek, Cheryl Seinen",,21,16,21.0,15.0,,,42,31,2,0,3,0,4,3,0,0,1,23,11940,14,17930
70,Victor_China_Open,2018-09-20,China,WD,6,0,49,China,China,"Chen Qing Chen, Jia Yi Fan",3.0,"Tang Jin Hua, Yu Xiao Han",,21,14,15.0,21.0,21.0,18.0,57,53,2,1,2,1,4,4,1,0,0,5,48950,11,39120
71,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,38,Indonesia,Indonesia,"Anggia Shitta Awanda, Ni Ketut Mahadewi Istarani",,"Pia Zebadiah Bernadet, Tiara Rosalia Nuraidah",,21,18,21.0,17.0,,,42,35,2,0,2,0,5,4,0,0,0,13,19320,,
72,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,4,0,28,China,Korea,"Du Yue, Li Yin Hui",,"Kim Hyerin, Kong Hee Yong",,21,14,21.0,2.0,,,42,16,2,0,2,0,18,3,0,1,0,8,21140,37,8750
73,Yonex_All_England_Open,2018-03-14,England,WD,4,0,27,Japan,India,"Shiho Tanaka, Koharu Yonemoto",5.0,"Jakkampudi Meghana, S Ram Poorvisha",,21,14,21.0,11.0,,,42,25,2,0,2,0,4,3,1,0,1,,,35,5040
74,Yonex_All_England_Open,2019-03-07,England,WD,4,0,53,Japan,Korea,"Mayu Matsumoto, Wakana Nagahara",3.0,"Kim So Yeong, Kong Hee Yong",,24,22,21.0,14.0,,,45,36,2,0,5,2,4,4,4,8,1,4,17740,2,20070
75,Victor_China_Open,2018-09-18,China,WD,6,0,52,Denmark,Thailand,"Maiken Fruergaard, Sara Thygesen",,"Jongkolphan Kititharakul, Rawinda Prajongjai",6.0,21,17,12.0,21.0,21.0,18.0,54,56,2,1,2,1,6,6,1,8,1,15,28360,1,53980
76,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,39,Japan,Indonesia,"Misaki Matsutomo, Ayaka Takahashi",5.0,"Virni Putri, Jauza Fadhila Sugiarto",,21,15,21.0,6.0,,,42,21,2,0,2,0,8,4,0,0,0,11,20840,,
77,Victor_China_Open,2018-09-18,China,WD,4,0,37,Korea,Malaysia,"Chang Ye Na, Jung Kyung Eun",,"Vivian Hoo, Yap Cheng Wen",,21,19,21.0,16.0,,,42,35,2,0,4,0,5,4,1,0,0,35,15960,55,9480
78,Yonex_All_England_Open,2019-03-09,England,WD,4,0,53,Japan,Japan,"Mayu Matsumoto, Wakana Nagahara",3.0,"Shiho Tanaka, Koharu Yonemoto",7.0,21,11,21.0,12.0,,,42,23,2,0,5,0,8,4,1,2,0,4,17740,29,7490
79,Victor_China_Open,2018-09-18,China,WD,4,0,16,Japan,Usa,"Shiho Tanaka, Koharu Yonemoto",5.0,"Ariel Lee, Sydney Lee",,21,4,21.0,5.0,,,42,9,2,0,2,0,7,1,0,0,0,19,25030,30,19170
80,Yonex_All_England_Open,2019-03-10,England,WD,6,0,83,China,Japan,"Chen Qing Chen, Jia Yi Fan",5.0,"Mayu Matsumoto, Wakana Nagahara",3.0,18,21,22.0,20.0,21.0,11.0,61,52,2,1,3,3,7,5,11,2,1,20,8890,4,17740
81,Yonex_All_England_Open,2018-03-14,England,WD,6,0,61,Korea,China,"Kim So Yeong, Kong Hee Yong",,"Tang Jin Hua, Yu Xiao Han",,20,22,21.0,10.0,21.0,15.0,62,47,2,1,3,1,8,7,0,0,1,,,19,7260
82,Yonex_All_England_Open,2019-03-07,England,WD,4,0,47,Bulgaria,Thailand,"Gabriela Stoeva, Stefani Stoeva",8.0,"Puttita Supajirakul, Sapsiree Taerattanachai",,21,18,25.0,23.0,,,46,41,2,0,2,4,5,4,1,4,1,7,14570,6,15570
83,Victor_China_Open,2018-09-19,China,WD,4,0,32,Korea,India,"Kim So Yeong, Kong Hee Yong",,"Ashwini Ponnappa, Reddy Sikki",,21,10,21.0,18.0,,,42,28,2,0,7,0,11,4,2,0,1,69,7550,43,13860
84,Yonex_All_England_Open,2019-03-06,England,WD,4,0,30,China,Canada,"Chen Qing Chen, Jia Yi Fan",5.0,"Rachel Honderich, Kristen Tsai",,21,11,21.0,6.0,,,42,17,2,0,4,0,11,4,2,0,0,20,8890,55,1670
85,Victor_China_Open,2018-09-18,China,WD,4,0,29,Indonesia,Germany,"Greysia Polii, Apriyani Rahayu",4.0,"Johanna Käpplein, Lara Kaepplein",,21,17,21.0,15.0,,,42,32,2,0,6,0,5,3,0,0,0,9,35800,40,14940
86,Yonex_All_England_Open,2019-03-09,England,WD,4,0,65,China,Japan,"Chen Qing Chen, Jia Yi Fan",5.0,"Yuki Fukushima, Sayaka Hirota",1.0,21,18,23.0,21.0,,,44,39,2,0,3,2,4,4,11,10,1,20,8890,5,16320
87,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,51,Thailand,England,"Puttita Supajirakul, Sapsiree Taerattanachai",,"Chloe Birch, Lauren Smith",,21,17,21.0,19.0,,,42,36,2,0,3,0,4,4,1,0,0,16,26910,27,20320
88,Victor_China_Open,2018-09-20,China,WD,6,0,64,Japan,Indonesia,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Della Destiara Haris, Rizki Amelia Pradipta",,19,21,21.0,13.0,21.0,13.0,61,47,2,1,2,1,6,5,5,0,0,4,50700,8,40910
89,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,33,Japan,Germany,"Misaki Matsutomo, Ayaka Takahashi",3.0,"Linda Efler, Isabel Lohau",,21,17,21.0,8.0,,,42,25,2,0,5,0,7,5,0,0,0,3,43340,44,10860
90,Yonex_All_England_Open,2019-03-07,England,WD,4,0,33,China,Korea,"Li Wen Mei, Zheng Yu",,"Lee So Hee, Shin Seung Chan",6.0,21,8,21.0,18.0,,,42,26,2,0,2,0,12,3,1,3,0,25,8700,,
91,Yonex_All_England_Open,2019-03-08,England,WD,6,0,80,Japan,Bulgaria,"Yuki Fukushima, Sayaka Hirota",1.0,"Gabriela Stoeva, Stefani Stoeva",8.0,17,21,21.0,15.0,21.0,19.0,59,55,2,1,3,2,4,6,5,0,0,5,16320,7,14570
92,Blibli_Indonesia_Open,2019-07-20,Indonesia,WD,6,0,72,Japan,Korea,"Misaki Matsutomo, Ayaka Takahashi",3.0,"Lee So Hee, Shin Seung Chan",6.0,17,21,21.0,14.0,21.0,15.0,59,50,2,1,2,1,5,4,7,6,0,3,43340,46,8650
93,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,39,Korea,Denmark,"Lee So Hee, Shin Seung Chan",6.0,"Maiken Fruergaard, Sara Thygesen",,21,18,21.0,12.0,,,42,30,2,0,10,0,6,7,5,2,0,46,8650,80,3000
94,Yonex_All_England_Open,2019-03-08,England,WD,4,0,48,Japan,Indonesia,"Shiho Tanaka, Koharu Yonemoto",7.0,"Ni Ketut Mahadewi Istarani, Rizki Amelia Pradipta",,21,16,21.0,17.0,,,42,33,2,0,3,0,7,5,0,1,1,29,7490,11,11680
95,Blibli_Indonesia_Open,2019-07-21,Indonesia,WD,4,0,51,Japan,Japan,"Yuki Fukushima, Sayaka Hirota",2.0,"Misaki Matsutomo, Ayaka Takahashi",3.0,21,16,21.0,18.0,,,42,34,2,0,2,0,7,6,6,4,0,2,49090,3,43340
